Var : 1.0 , Id : e8c2cb6c-aae6-11ea-8d6b-704d7b847aa2 , Date : 10/06/2020 , Time : 09:52:11 , Experiment : e8c52c7e-aae6-11ea-9a7b-704d7b847aa2 , Source : EncoderDecoder.py , pram_timeSteps : 60
Var : 1.0 , Id : 0130f6de-ab0a-11ea-8cf3-704d7b847aa2 , Date : 10/06/2020 , Time : 14:03:24 , Experiment : 0130f6df-ab0a-11ea-b6ba-704d7b847aa2 , Source : ConvLstm_multivar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 0130f6de-ab0a-11ea-8cf3-704d7b847aa2 , Date : 10/06/2020 , Time : 14:03:24 , Experiment : 0130f6df-ab0a-11ea-b6ba-704d7b847aa2 , Source : ConvLstm_multivar.py , pram_timeSteps : 60
Var : 1.0 , Id : 0130f6de-ab0a-11ea-8cf3-704d7b847aa2 , Date : 10/06/2020 , Time : 14:03:24 , Experiment : 0130f6df-ab0a-11ea-b6ba-704d7b847aa2 , Source : ConvLstm_multivar.py , pram_seq : 10
Var : 1.0 , Id : 0130f6de-ab0a-11ea-8cf3-704d7b847aa2 , Date : 10/06/2020 , Time : 14:03:24 , Experiment : 0130f6df-ab0a-11ea-b6ba-704d7b847aa2 , Source : ConvLstm_multivar.py , pram_batch_size : 500
Var : 1.0 , Id : 0130f6de-ab0a-11ea-8cf3-704d7b847aa2 , Date : 10/06/2020 , Time : 14:03:24 , Experiment : 0130f6df-ab0a-11ea-b6ba-704d7b847aa2 , Source : ConvLstm_multivar.py , pram_num_filters : 16
Var : 1.0 , Id : 5c7bf9d6-ab0b-11ea-8f40-84a93e7ffccd , Date : 10/06/2020 , Time : 14:13:07 , Experiment : 5c7bf9d7-ab0b-11ea-8f40-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 5c7bf9d6-ab0b-11ea-8f40-84a93e7ffccd , Date : 10/06/2020 , Time : 14:13:07 , Experiment : 5c7bf9d7-ab0b-11ea-8f40-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 5c7bf9d6-ab0b-11ea-8f40-84a93e7ffccd , Date : 10/06/2020 , Time : 14:13:07 , Experiment : 5c7bf9d7-ab0b-11ea-8f40-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , pram_bins : 10
Var : 1.0 , Id : 5c7bf9d6-ab0b-11ea-8f40-84a93e7ffccd , Date : 10/06/2020 , Time : 14:13:07 , Experiment : 5c7bf9d7-ab0b-11ea-8f40-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , metr_seconds : 3.787712812423706
Var : 1.0 , Id : 5c7bf9d6-ab0b-11ea-8f40-84a93e7ffccd , Date : 10/06/2020 , Time : 14:13:07 , Experiment : 5c7bf9d7-ab0b-11ea-8f40-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , metr_acc : 0.8571428571428571
Var : 1.0 , Id : 5ebe0b58-ab0b-11ea-8f40-84a93e7ffccd , Date : 10/06/2020 , Time : 14:13:11 , Experiment : 5ebe0b59-ab0b-11ea-8f40-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 5ebe0b58-ab0b-11ea-8f40-84a93e7ffccd , Date : 10/06/2020 , Time : 14:13:11 , Experiment : 5ebe0b59-ab0b-11ea-8f40-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 5ebe0b58-ab0b-11ea-8f40-84a93e7ffccd , Date : 10/06/2020 , Time : 14:13:11 , Experiment : 5ebe0b59-ab0b-11ea-8f40-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , pram_bins : 20
Var : 1.0 , Id : 5ebe0b58-ab0b-11ea-8f40-84a93e7ffccd , Date : 10/06/2020 , Time : 14:13:11 , Experiment : 5ebe0b59-ab0b-11ea-8f40-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , metr_seconds : 3.773432493209839
Var : 1.0 , Id : 5ebe0b58-ab0b-11ea-8f40-84a93e7ffccd , Date : 10/06/2020 , Time : 14:13:11 , Experiment : 5ebe0b59-ab0b-11ea-8f40-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , metr_acc : 1.0
Var : 1.0 , Id : 60fde5f0-ab0b-11ea-8f40-84a93e7ffccd , Date : 10/06/2020 , Time : 14:13:14 , Experiment : 60fde5f1-ab0b-11ea-8f40-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 60fde5f0-ab0b-11ea-8f40-84a93e7ffccd , Date : 10/06/2020 , Time : 14:13:14 , Experiment : 60fde5f1-ab0b-11ea-8f40-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 60fde5f0-ab0b-11ea-8f40-84a93e7ffccd , Date : 10/06/2020 , Time : 14:13:14 , Experiment : 60fde5f1-ab0b-11ea-8f40-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , pram_bins : 30
Var : 1.0 , Id : 60fde5f0-ab0b-11ea-8f40-84a93e7ffccd , Date : 10/06/2020 , Time : 14:13:14 , Experiment : 60fde5f1-ab0b-11ea-8f40-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , metr_seconds : 3.770249128341675
Var : 1.0 , Id : 60fde5f0-ab0b-11ea-8f40-84a93e7ffccd , Date : 10/06/2020 , Time : 14:13:14 , Experiment : 60fde5f1-ab0b-11ea-8f40-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , metr_acc : 1.0
Var : 1.0 , Id : 633d43ce-ab0b-11ea-8f40-84a93e7ffccd , Date : 10/06/2020 , Time : 14:13:18 , Experiment : 633d43cf-ab0b-11ea-8f40-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 633d43ce-ab0b-11ea-8f40-84a93e7ffccd , Date : 10/06/2020 , Time : 14:13:18 , Experiment : 633d43cf-ab0b-11ea-8f40-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 633d43ce-ab0b-11ea-8f40-84a93e7ffccd , Date : 10/06/2020 , Time : 14:13:18 , Experiment : 633d43cf-ab0b-11ea-8f40-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , pram_bins : 50
Var : 1.0 , Id : 633d43ce-ab0b-11ea-8f40-84a93e7ffccd , Date : 10/06/2020 , Time : 14:13:18 , Experiment : 633d43cf-ab0b-11ea-8f40-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , metr_seconds : 3.7587826251983643
Var : 1.0 , Id : 633d43ce-ab0b-11ea-8f40-84a93e7ffccd , Date : 10/06/2020 , Time : 14:13:18 , Experiment : 633d43cf-ab0b-11ea-8f40-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , metr_acc : 0.8571428571428571
Var : 1.0 , Id : 657ae1e6-ab0b-11ea-8f40-84a93e7ffccd , Date : 10/06/2020 , Time : 14:13:22 , Experiment : 657ae1e7-ab0b-11ea-8f40-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 657ae1e6-ab0b-11ea-8f40-84a93e7ffccd , Date : 10/06/2020 , Time : 14:13:22 , Experiment : 657ae1e7-ab0b-11ea-8f40-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 657ae1e6-ab0b-11ea-8f40-84a93e7ffccd , Date : 10/06/2020 , Time : 14:13:22 , Experiment : 657ae1e7-ab0b-11ea-8f40-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , pram_bins : 100
Var : 1.0 , Id : 657ae1e6-ab0b-11ea-8f40-84a93e7ffccd , Date : 10/06/2020 , Time : 14:13:22 , Experiment : 657ae1e7-ab0b-11ea-8f40-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , metr_seconds : 3.7874906063079834
Var : 1.0 , Id : 657ae1e6-ab0b-11ea-8f40-84a93e7ffccd , Date : 10/06/2020 , Time : 14:13:22 , Experiment : 657ae1e7-ab0b-11ea-8f40-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , metr_acc : 0.9285714285714286
Var : 1.0 , Id : 8c6b7068-ab0b-11ea-8f40-84a93e7ffccd , Date : 10/06/2020 , Time : 14:14:27 , Experiment : 90b7aa88-ab0b-11ea-8f40-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 8c6b7068-ab0b-11ea-8f40-84a93e7ffccd , Date : 10/06/2020 , Time : 14:14:27 , Experiment : 90b7aa88-ab0b-11ea-8f40-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 8c6b7068-ab0b-11ea-8f40-84a93e7ffccd , Date : 10/06/2020 , Time : 14:14:27 , Experiment : 90b7aa88-ab0b-11ea-8f40-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , pram_bins : 10
Var : 1.0 , Id : 2fbe810a-ae00-11ea-8f40-84a93e7ffccd , Date : 14/06/2020 , Time : 08:30:41 , Experiment : 2fbe810b-ae00-11ea-8f40-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 2fbe810a-ae00-11ea-8f40-84a93e7ffccd , Date : 14/06/2020 , Time : 08:30:41 , Experiment : 2fbe810b-ae00-11ea-8f40-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 2fbe810a-ae00-11ea-8f40-84a93e7ffccd , Date : 14/06/2020 , Time : 08:30:41 , Experiment : 2fbe810b-ae00-11ea-8f40-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , pram_bins : 10
Var : 1.0 , Id : 20aceb04-aec6-11ea-8f40-84a93e7ffccd , Date : 15/06/2020 , Time : 08:07:36 , Experiment : 20aceb05-aec6-11ea-8f40-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 20aceb04-aec6-11ea-8f40-84a93e7ffccd , Date : 15/06/2020 , Time : 08:07:36 , Experiment : 20aceb05-aec6-11ea-8f40-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 20aceb04-aec6-11ea-8f40-84a93e7ffccd , Date : 15/06/2020 , Time : 08:07:36 , Experiment : 20aceb05-aec6-11ea-8f40-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , pram_bins : 10
Var : 1.0 , Id : f7f212a6-aec6-11ea-8f40-84a93e7ffccd , Date : 15/06/2020 , Time : 08:13:37 , Experiment : f7f212a7-aec6-11ea-8f40-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : f7f212a6-aec6-11ea-8f40-84a93e7ffccd , Date : 15/06/2020 , Time : 08:13:37 , Experiment : f7f212a7-aec6-11ea-8f40-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : f7f212a6-aec6-11ea-8f40-84a93e7ffccd , Date : 15/06/2020 , Time : 08:13:37 , Experiment : f7f212a7-aec6-11ea-8f40-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , pram_bins : 10
Var : 1.0 , Id : f1490e22-aec7-11ea-8f40-84a93e7ffccd , Date : 15/06/2020 , Time : 08:20:35 , Experiment : f1490e23-aec7-11ea-8f40-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : f1490e22-aec7-11ea-8f40-84a93e7ffccd , Date : 15/06/2020 , Time : 08:20:35 , Experiment : f1490e23-aec7-11ea-8f40-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : f1490e22-aec7-11ea-8f40-84a93e7ffccd , Date : 15/06/2020 , Time : 08:20:35 , Experiment : f1490e23-aec7-11ea-8f40-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , pram_bins : 10
Var : 1.0 , Id : dbf9eed2-aedc-11ea-bcce-84a93e7ffccd , Date : 15/06/2020 , Time : 10:50:19 , Experiment : dbf9eed3-aedc-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : dbf9eed2-aedc-11ea-bcce-84a93e7ffccd , Date : 15/06/2020 , Time : 10:50:19 , Experiment : dbf9eed3-aedc-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : dbf9eed2-aedc-11ea-bcce-84a93e7ffccd , Date : 15/06/2020 , Time : 10:50:19 , Experiment : dbf9eed3-aedc-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , pram_bins : 10
Var : 1.0 , Id : dbf9eed2-aedc-11ea-bcce-84a93e7ffccd , Date : 15/06/2020 , Time : 10:50:19 , Experiment : dbf9eed3-aedc-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , metr_seconds : 14.212583303451538
Var : 1.0 , Id : dbf9eed2-aedc-11ea-bcce-84a93e7ffccd , Date : 15/06/2020 , Time : 10:50:19 , Experiment : dbf9eed3-aedc-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , metr_acc : 0.8571428571428571
Var : 1.0 , Id : e4730b7a-aedc-11ea-bcce-84a93e7ffccd , Date : 15/06/2020 , Time : 10:50:33 , Experiment : e4730b7b-aedc-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : e4730b7a-aedc-11ea-bcce-84a93e7ffccd , Date : 15/06/2020 , Time : 10:50:33 , Experiment : e4730b7b-aedc-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : e4730b7a-aedc-11ea-bcce-84a93e7ffccd , Date : 15/06/2020 , Time : 10:50:33 , Experiment : e4730b7b-aedc-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , pram_bins : 20
Var : 1.0 , Id : e4730b7a-aedc-11ea-bcce-84a93e7ffccd , Date : 15/06/2020 , Time : 10:50:33 , Experiment : e4730b7b-aedc-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , metr_seconds : 14.488899230957031
Var : 1.0 , Id : e4730b7a-aedc-11ea-bcce-84a93e7ffccd , Date : 15/06/2020 , Time : 10:50:33 , Experiment : e4730b7b-aedc-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , metr_acc : 1.0
Var : 1.0 , Id : ed161d58-aedc-11ea-bcce-84a93e7ffccd , Date : 15/06/2020 , Time : 10:50:48 , Experiment : ed161d59-aedc-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : ed161d58-aedc-11ea-bcce-84a93e7ffccd , Date : 15/06/2020 , Time : 10:50:48 , Experiment : ed161d59-aedc-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : ed161d58-aedc-11ea-bcce-84a93e7ffccd , Date : 15/06/2020 , Time : 10:50:48 , Experiment : ed161d59-aedc-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/HistModels/HistXGboost.py , pram_bins : 30
Var : 1.0 , Id : c976822c-aedf-11ea-bcce-84a93e7ffccd , Date : 15/06/2020 , Time : 11:11:16 , Experiment : c976822d-aedf-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : c976822c-aedf-11ea-bcce-84a93e7ffccd , Date : 15/06/2020 , Time : 11:11:16 , Experiment : c976822d-aedf-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_timeSteps : 60
Var : 1.0 , Id : c976822c-aedf-11ea-bcce-84a93e7ffccd , Date : 15/06/2020 , Time : 11:11:16 , Experiment : c976822d-aedf-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_seq : 10
Var : 1.0 , Id : c976822c-aedf-11ea-bcce-84a93e7ffccd , Date : 15/06/2020 , Time : 11:11:16 , Experiment : c976822d-aedf-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_batch_size : 500
Var : 1.0 , Id : c976822c-aedf-11ea-bcce-84a93e7ffccd , Date : 15/06/2020 , Time : 11:11:16 , Experiment : c976822d-aedf-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_filters : 16
Var : 1.0 , Id : c976822c-aedf-11ea-bcce-84a93e7ffccd , Date : 15/06/2020 , Time : 11:11:16 , Experiment : c976822d-aedf-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_units : 50
Var : 1.0 , Id : 80cf2d74-aef0-11ea-bcce-84a93e7ffccd , Date : 15/06/2020 , Time : 13:10:56 , Experiment : 80cf2d75-aef0-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 80cf2d74-aef0-11ea-bcce-84a93e7ffccd , Date : 15/06/2020 , Time : 13:10:56 , Experiment : 80cf2d75-aef0-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_timeSteps : 60
Var : 1.0 , Id : 80cf2d74-aef0-11ea-bcce-84a93e7ffccd , Date : 15/06/2020 , Time : 13:10:56 , Experiment : 80cf2d75-aef0-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_seq : 10
Var : 1.0 , Id : 80cf2d74-aef0-11ea-bcce-84a93e7ffccd , Date : 15/06/2020 , Time : 13:10:56 , Experiment : 80cf2d75-aef0-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_batch_size : 500
Var : 1.0 , Id : 80cf2d74-aef0-11ea-bcce-84a93e7ffccd , Date : 15/06/2020 , Time : 13:10:56 , Experiment : 80cf2d75-aef0-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_filters : 16
Var : 1.0 , Id : 80cf2d74-aef0-11ea-bcce-84a93e7ffccd , Date : 15/06/2020 , Time : 13:10:56 , Experiment : 80cf2d75-aef0-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_units : 50
Var : 1.0 , Id : cd3d33c6-aef1-11ea-bcce-84a93e7ffccd , Date : 15/06/2020 , Time : 13:20:14 , Experiment : cd3d33c7-aef1-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : cd3d33c6-aef1-11ea-bcce-84a93e7ffccd , Date : 15/06/2020 , Time : 13:20:14 , Experiment : cd3d33c7-aef1-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_timeSteps : 60
Var : 1.0 , Id : cd3d33c6-aef1-11ea-bcce-84a93e7ffccd , Date : 15/06/2020 , Time : 13:20:14 , Experiment : cd3d33c7-aef1-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_seq : 10
Var : 1.0 , Id : cd3d33c6-aef1-11ea-bcce-84a93e7ffccd , Date : 15/06/2020 , Time : 13:20:14 , Experiment : cd3d33c7-aef1-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_batch_size : 500
Var : 1.0 , Id : cd3d33c6-aef1-11ea-bcce-84a93e7ffccd , Date : 15/06/2020 , Time : 13:20:14 , Experiment : cd3d33c7-aef1-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_filters : 16
Var : 1.0 , Id : cd3d33c6-aef1-11ea-bcce-84a93e7ffccd , Date : 15/06/2020 , Time : 13:20:14 , Experiment : cd3d33c7-aef1-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_units : 50
Var : 1.0 , Id : cd3d33c6-aef1-11ea-bcce-84a93e7ffccd , Date : 15/06/2020 , Time : 13:20:14 , Experiment : cd3d33c7-aef1-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , metr_seconds : 17.907891750335693
Var : 1.0 , Id : cd3d33c6-aef1-11ea-bcce-84a93e7ffccd , Date : 15/06/2020 , Time : 13:20:14 , Experiment : cd3d33c7-aef1-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , metr_acc : 1.0
Var : 1.0 , Id : d86d2d6e-aef1-11ea-bcce-84a93e7ffccd , Date : 15/06/2020 , Time : 13:20:32 , Experiment : d86d2d6f-aef1-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : d86d2d6e-aef1-11ea-bcce-84a93e7ffccd , Date : 15/06/2020 , Time : 13:20:32 , Experiment : d86d2d6f-aef1-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_timeSteps : 180
Var : 1.0 , Id : d86d2d6e-aef1-11ea-bcce-84a93e7ffccd , Date : 15/06/2020 , Time : 13:20:32 , Experiment : d86d2d6f-aef1-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_seq : 20
Var : 1.0 , Id : d86d2d6e-aef1-11ea-bcce-84a93e7ffccd , Date : 15/06/2020 , Time : 13:20:32 , Experiment : d86d2d6f-aef1-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_batch_size : 2587
