Id,Date,Time,Experiment,Source,activation,active,batch_size,bins,dsName,num_filters,num_layers,num_units,projectName,seq,timeSteps,acc,seconds
 80d0dbf2-b45d-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:53:47, 80d0dbf3-b45d-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,1.0,7.992231369018555
 85c9b8c2-b45d-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:53:55, 85c9b8c3-b45d-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,1313,---,Row99_f=40,69,---,60,---,10,60,1.0,10.807161092758179
 8c73c474-b45d-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:54:06, 8c73c475-b45d-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,1645,---,Row99_f=40,101,---,90,---,20,180,0.8233435153961182,32.46263003349304
 a00dbe68-b45d-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:54:39, a00dbe69-b45d-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,2402,---,Row99_f=40,30,---,52,---,20,60,1.0,10.169333934783936
 a65580ee-b45d-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:54:50, a65580ef-b45d-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,4784,---,Row99_f=40,99,---,63,---,20,60,1.0,15.694284677505493
 afe92106-b45d-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:55:06, afe92107-b45d-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,4762,---,Row99_f=40,85,---,59,---,20,60,0.998724639415741,14.334965229034424
 b8ade90c-b45d-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:55:21, b8ade90d-b45d-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,3154,---,Row99_f=40,93,---,22,---,20,240,1.0,26.908231735229492
 c8f2faa0-b45d-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:55:48, c8f2faa1-b45d-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,3105,---,Row99_f=40,44,---,26,---,20,60,1.0,8.272990703582764
 ce1f2c10-b45d-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:55:57, ce1f2c11-b45d-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,3759,---,Row99_f=40,56,---,57,---,10,60,1.0,10.260570526123047
 d476606a-b45d-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:56:07, d476606b-b45d-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,1693,---,Row99_f=40,77,---,29,---,10,60,1.0,9.993652582168579
 da9ce586-b45d-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:56:18, da9ce587-b45d-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,2210,---,Row99_f=40,107,---,91,---,10,60,1.0,16.4190673828125
 e5507876-b45d-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:56:36, e5507877-b45d-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,2552,---,Row99_f=40,80,---,49,---,10,60,1.0,11.125581979751587
 ec5161e4-b45d-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:56:47, ec5161e5-b45d-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,1327,---,Row99_f=40,71,---,79,---,10,120,1.0,17.585556745529175
 f72ee47e-b45d-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:57:06, f72ee47f-b45d-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,100,---,20,240,0.8862984776496887,18.233322143554688
 0275db9e-b45e-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:57:24, 0275db9f-b45e-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,3851,---,Row99_f=40,73,---,51,---,20,60,1.0,12.707704544067383
 0a6d142a-b45e-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:57:38, 0a6d142b-b45e-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,16,---,50,---,10,60,1.0,8.06062912940979
 0f67af58-b45e-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:57:46, 0f67af59-b45e-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,1565,---,Row99_f=40,115,---,44,---,10,120,1.0,21.781044483184814
 1c96ff58-b45e-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:58:08, 1c96ff59-b45e-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,892,---,Row99_f=40,97,---,81,---,20,240,0.8892759084701538,37.44324803352356
 3322702c-b45e-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:58:46, 3322702d-b45e-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,4798,---,Row99_f=40,34,---,86,---,20,240,0.865910530090332,20.719148635864258
 3fb3ea0a-b45e-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:59:07, 3fb3ea0b-b45e-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,1575,---,Row99_f=40,78,---,61,---,20,60,1.0,14.059707164764404
 48459d26-b45e-11ea-bcce-84a93e7ffccd , 22/06/2020 ,10:59:22, 48459d27-b45e-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,741,---,Row99_f=40,118,---,99,---,20,240,1.0,47.005953550338745
 6485b5de-b45e-11ea-bcce-84a93e7ffccd , 22/06/2020 ,11:00:09, 6485b5df-b45e-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,2556,---,Row99_f=40,85,---,73,---,20,240,0.8842082619667053,32.272825717926025
 77fbc43c-b45e-11ea-bcce-84a93e7ffccd , 22/06/2020 ,11:00:42, 77fbc43d-b45e-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,2012,---,Row99_f=40,84,---,79,---,10,60,1.0,13.682599306106567
 80543204-b45e-11ea-bcce-84a93e7ffccd , 22/06/2020 ,11:00:56, 80543205-b45e-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,2762,---,Row99_f=40,107,---,37,---,20,120,1.0,21.73673987388611
 8d7f9874-b45e-11ea-bcce-84a93e7ffccd , 22/06/2020 ,11:01:18, 8d7f9875-b45e-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,3318,---,Row99_f=40,90,---,49,---,10,240,0.8793548345565796,29.212471961975098
 9f247a7c-b45e-11ea-bcce-84a93e7ffccd , 22/06/2020 ,11:01:47, 9f247a7d-b45e-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,914,---,Row99_f=40,77,---,76,---,10,180,0.8523521423339844,24.226562023162842
 adf8ec72-b45e-11ea-bcce-84a93e7ffccd , 22/06/2020 ,11:02:12, adf8ec73-b45e-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,2286,---,Row99_f=40,110,---,42,---,10,120,1.0,20.770782709121704
 babe4984-b45e-11ea-bcce-84a93e7ffccd , 22/06/2020 ,11:02:34, babe4985-b45e-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,128,---,100,---,10,180,0.8668244481086731,36.759312868118286
 d1180486-b45e-11ea-bcce-84a93e7ffccd , 22/06/2020 ,11:03:11, d1180487-b45e-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,3085,---,Row99_f=40,27,---,39,---,10,120,1.0,9.345698356628418
 d71d381a-b45e-11ea-bcce-84a93e7ffccd , 22/06/2020 ,11:03:21, d71d381b-b45e-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py ",---,---,500,---,Row99_f=40,128,---,100,---,20,240,0.8982824087142944,49.82743430137634
 f5474862-b45e-11ea-bcce-84a93e7ffccd , 22/06/2020 ,11:04:12, f5474863-b45e-11ea-bcce-84a93e7ffccd ," File ""/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/BLstm_univar.py ",---,---,500,---,Row99_f=40,---,1,20,---,---,60,---,---
